primary_label,failure_count,relevant_trials,total_failures,summary_level,scenario,domain,normalized_agent_llm,language_scenario,failure_pct_of_all_failures,failure_pct_of_relevant_trials,failure_label
db_mismatch,13,342,245,scenario_domain_model_language,l2_domain,telecom,qwen3-235b-a22b-inst,thai,0.053061224489795916,0.038011695906432746,DB mismatch
db_mismatch,13,342,111,scenario_domain_model_language,l2_interaction,retail,gpt-5-mini,chinese,0.11711711711711711,0.038011695906432746,DB mismatch
db_mismatch,13,342,118,scenario_domain_model_language,l2_interaction,retail,gpt-5-mini,filipino,0.11016949152542373,0.038011695906432746,DB mismatch
wrong_read_arguments,13,342,114,scenario_domain_model_language,l2_tools,retail,gpt-5-mini,tool_mix_2,0.11403508771929824,0.038011695906432746,Wrong read args
wrong_read_arguments,13,342,114,scenario_domain_model_language,l2_tools,retail,gpt-5-mini,tool_mix_3,0.11403508771929824,0.038011695906432746,Wrong read args
wrong_write_arguments_or_state,12,339,98,scenario_domain_model_language,l2_tools,telecom,gpt-5-mini,indonesian,0.12244897959183673,0.035398230088495575,Wrong write args/state
loop_or_recovery_failure,12,340,133,scenario_domain_model_language,l2_domain,retail,kimi-k2.5,chinese,0.09022556390977443,0.03529411764705882,Loop/recovery
wrong_write_arguments_or_state,12,340,104,scenario_domain_model_language,l2_tools,telecom,gpt-5-mini,tool_mix_3,0.11538461538461539,0.03529411764705882,Wrong write args/state
wrong_write_arguments_or_state,12,341,112,scenario_domain_model_language,l2_tools,telecom,gpt-5-mini,tool_mix_4,0.10714285714285714,0.03519061583577713,Wrong write args/state
wrong_read_arguments,12,342,120,scenario_domain_model_language,english,retail,gpt-5-mini,english,0.1,0.03508771929824561,Wrong read args
db_mismatch,12,342,175,scenario_domain_model_language,l2_domain,retail,gpt-5-mini,filipino,0.06857142857142857,0.03508771929824561,DB mismatch
wrong_read_arguments,12,342,118,scenario_domain_model_language,l2_interaction,retail,gpt-5-mini,filipino,0.1016949152542373,0.03508771929824561,Wrong read args
wrong_read_arguments,12,342,104,scenario_domain_model_language,l2_interaction,retail,gpt-5-mini,vietnamese,0.11538461538461539,0.03508771929824561,Wrong read args
wrong_write_arguments_or_state,12,342,93,scenario_domain_model_language,l2_interaction,telecom,gpt-5-mini,chinese,0.12903225806451613,0.03508771929824561,Wrong write args/state
wrong_write_action,12,342,24,scenario_domain_model_language,l2_interaction,telecom,kimi-k2.5,chinese,0.5,0.03508771929824561,Wrong write action
premature_final_or_incomplete_resolution,12,342,266,scenario_domain_model_language,l2_interaction,telecom,qwen3-235b-a22b-inst,thai,0.045112781954887216,0.03508771929824561,Premature/incomplete
premature_final_or_incomplete_resolution,12,342,253,scenario_domain_model_language,l2_interaction,telecom,qwen3-235b-a22b-inst,vietnamese,0.04743083003952569,0.03508771929824561,Premature/incomplete
db_mismatch,12,342,121,scenario_domain_model_language,l2_tools,retail,gpt-5-mini,thai,0.09917355371900827,0.03508771929824561,DB mismatch
wrong_read_arguments,12,342,104,scenario_domain_model_language,l2_tools,retail,gpt-5-mini,tool_mix_5,0.11538461538461539,0.03508771929824561,Wrong read args
wrong_read_arguments,12,342,109,scenario_domain_model_language,l2_tools,retail,gpt-5-mini,vietnamese,0.11009174311926606,0.03508771929824561,Wrong read args
db_mismatch,12,342,240,scenario_domain_model_language,l2_tools,telecom,qwen3-235b-a22b-inst,tool_mix_2,0.05,0.03508771929824561,DB mismatch
premature_final_or_incomplete_resolution,12,342,225,scenario_domain_model_language,l2_tools,telecom,qwen3-235b-a22b-inst,tool_mix_5,0.05333333333333334,0.03508771929824561,Premature/incomplete
wrong_read_arguments,5,150,48,scenario_domain_model_language,english,airline,gpt-5-mini,english,0.10416666666666667,0.03333333333333333,Wrong read args
db_mismatch,5,150,44,scenario_domain_model_language,english,airline,kimi-k2.5,english,0.11363636363636363,0.03333333333333333,DB mismatch
wrong_read_arguments,5,150,59,scenario_domain_model_language,l2_domain,airline,gpt-5-mini,chinese,0.0847457627118644,0.03333333333333333,Wrong read args
wrong_read_arguments,5,150,69,scenario_domain_model_language,l2_domain,airline,gpt-5-mini,vietnamese,0.07246376811594203,0.03333333333333333,Wrong read args
missing_required_read,5,150,68,scenario_domain_model_language,l2_domain,airline,kimi-k2.5,thai,0.07352941176470588,0.03333333333333333,Missing read
missing_required_read,5,150,66,scenario_domain_model_language,l2_domain,airline,kimi-k2.5,vietnamese,0.07575757575757576,0.03333333333333333,Missing read
db_mismatch,5,150,78,scenario_domain_model_language,l2_domain,airline,qwen3-235b-a22b-inst,indonesian,0.0641025641025641,0.03333333333333333,DB mismatch
wrong_read_arguments,5,150,41,scenario_domain_model_language,l2_domain,airline,qwen3.6-35b-a3b,indonesian,0.12195121951219512,0.03333333333333333,Wrong read args
db_mismatch,5,150,47,scenario_domain_model_language,l2_interaction,airline,kimi-k2.5,thai,0.10638297872340426,0.03333333333333333,DB mismatch
wrong_read_arguments,5,150,47,scenario_domain_model_language,l2_interaction,airline,kimi-k2.5,thai,0.10638297872340426,0.03333333333333333,Wrong read args
missing_required_read,5,150,40,scenario_domain_model_language,l2_interaction,airline,kimi-k2.5,vietnamese,0.125,0.03333333333333333,Missing read
wrong_read_arguments,5,150,76,scenario_domain_model_language,l2_interaction,airline,qwen3-235b-a22b-inst,indonesian,0.06578947368421052,0.03333333333333333,Wrong read args
premature_final_or_incomplete_resolution,5,150,78,scenario_domain_model_language,l2_interaction,airline,qwen3-235b-a22b-inst,vietnamese,0.0641025641025641,0.03333333333333333,Premature/incomplete
db_mismatch,5,150,32,scenario_domain_model_language,l2_interaction,airline,qwen3.6-35b-a3b,chinese,0.15625,0.03333333333333333,DB mismatch
db_mismatch,5,150,36,scenario_domain_model_language,l2_interaction,airline,qwen3.6-35b-a3b,filipino,0.1388888888888889,0.03333333333333333,DB mismatch
db_mismatch,5,150,43,scenario_domain_model_language,l2_interaction,airline,qwen3.6-35b-a3b,thai,0.11627906976744186,0.03333333333333333,DB mismatch
wrong_read_arguments,5,150,43,scenario_domain_model_language,l2_interaction,airline,qwen3.6-35b-a3b,thai,0.11627906976744186,0.03333333333333333,Wrong read args
premature_final_or_incomplete_resolution,5,150,32,scenario_domain_model_language,l2_interaction,airline,qwen3.6-35b-a3b,vietnamese,0.15625,0.03333333333333333,Premature/incomplete
premature_final_or_incomplete_resolution,5,150,47,scenario_domain_model_language,l2_tools,airline,gpt-5-mini,chinese,0.10638297872340426,0.03333333333333333,Premature/incomplete
db_mismatch,5,150,50,scenario_domain_model_language,l2_tools,airline,gpt-5-mini,filipino,0.1,0.03333333333333333,DB mismatch
wrong_read_arguments,5,150,48,scenario_domain_model_language,l2_tools,airline,gpt-5-mini,tool_mix_2,0.10416666666666667,0.03333333333333333,Wrong read args
db_mismatch,5,150,54,scenario_domain_model_language,l2_tools,airline,gpt-5-mini,tool_mix_5,0.09259259259259259,0.03333333333333333,DB mismatch
wrong_read_arguments,5,150,54,scenario_domain_model_language,l2_tools,airline,gpt-5-mini,tool_mix_5,0.09259259259259259,0.03333333333333333,Wrong read args
premature_final_or_incomplete_resolution,5,150,80,scenario_domain_model_language,l2_tools,airline,qwen3-235b-a22b-inst,filipino,0.0625,0.03333333333333333,Premature/incomplete
wrong_write_arguments_or_state,11,341,195,scenario_domain_model_language,l2_domain,telecom,qwen3-235b-a22b-inst,indonesian,0.05641025641025641,0.03225806451612903,Wrong write args/state
db_mismatch,11,342,140,scenario_domain_model_language,l2_interaction,retail,qwen3-235b-a22b-inst,chinese,0.07857142857142857,0.03216374269005848,DB mismatch
db_mismatch,11,342,162,scenario_domain_model_language,l2_interaction,retail,qwen3-235b-a22b-inst,thai,0.06790123456790123,0.03216374269005848,DB mismatch
wrong_write_arguments_or_state,11,342,24,scenario_domain_model_language,l2_interaction,telecom,kimi-k2.5,chinese,0.4583333333333333,0.03216374269005848,Wrong write args/state
db_mismatch,11,342,150,scenario_domain_model_language,l2_tools,retail,qwen3-235b-a22b-inst,thai,0.07333333333333333,0.03216374269005848,DB mismatch
premature_final_or_incomplete_resolution,11,342,226,scenario_domain_model_language,l2_tools,telecom,qwen3-235b-a22b-inst,thai,0.048672566371681415,0.03216374269005848,Premature/incomplete
premature_final_or_incomplete_resolution,11,342,240,scenario_domain_model_language,l2_tools,telecom,qwen3-235b-a22b-inst,tool_mix_2,0.04583333333333333,0.03216374269005848,Premature/incomplete
wrong_write_arguments_or_state,10,338,141,scenario_domain_model_language,l2_interaction,telecom,gpt-5-mini,indonesian,0.07092198581560284,0.029585798816568046,Wrong write args/state
wrong_write_arguments_or_state,10,338,113,scenario_domain_model_language,l2_tools,telecom,gpt-5-mini,vietnamese,0.08849557522123894,0.029585798816568046,Wrong write args/state
premature_final_or_incomplete_resolution,10,341,254,scenario_domain_model_language,l2_tools,telecom,qwen3-235b-a22b-inst,vietnamese,0.03937007874015748,0.02932551319648094,Premature/incomplete
missing_required_read,10,342,251,scenario_domain_model_language,l2_domain,retail,qwen3-235b-a22b-inst,chinese,0.0398406374501992,0.029239766081871343,Missing read
db_mismatch,10,342,105,scenario_domain_model_language,l2_domain,telecom,kimi-k2.5,thai,0.09523809523809523,0.029239766081871343,DB mismatch
wrong_read_arguments,10,342,98,scenario_domain_model_language,l2_interaction,retail,qwen3.6-35b-a3b,indonesian,0.10204081632653061,0.029239766081871343,Wrong read args
wrong_write_arguments_or_state,10,342,89,scenario_domain_model_language,l2_interaction,telecom,gpt-5-mini,filipino,0.11235955056179775,0.029239766081871343,Wrong write args/state
loop_or_recovery_failure,10,342,228,scenario_domain_model_language,l2_interaction,telecom,qwen3-235b-a22b-inst,indonesian,0.043859649122807015,0.029239766081871343,Loop/recovery
db_mismatch,10,342,96,scenario_domain_model_language,l2_tools,retail,gpt-5-mini,chinese,0.10416666666666667,0.029239766081871343,DB mismatch
db_mismatch,10,342,116,scenario_domain_model_language,l2_tools,retail,gpt-5-mini,filipino,0.08620689655172414,0.029239766081871343,DB mismatch
wrong_read_arguments,10,342,116,scenario_domain_model_language,l2_tools,retail,gpt-5-mini,filipino,0.08620689655172414,0.029239766081871343,Wrong read args
wrong_read_arguments,10,342,111,scenario_domain_model_language,l2_tools,retail,gpt-5-mini,indonesian,0.09009009009009009,0.029239766081871343,Wrong read args
db_mismatch,10,342,119,scenario_domain_model_language,l2_tools,retail,gpt-5-mini,tool_mix_4,0.08403361344537816,0.029239766081871343,DB mismatch
db_mismatch,10,342,154,scenario_domain_model_language,l2_tools,retail,qwen3-235b-a22b-inst,indonesian,0.06493506493506493,0.029239766081871343,DB mismatch
db_mismatch,10,342,159,scenario_domain_model_language,l2_tools,retail,qwen3-235b-a22b-inst,tool_mix_3,0.06289308176100629,0.029239766081871343,DB mismatch
db_mismatch,10,342,155,scenario_domain_model_language,l2_tools,retail,qwen3-235b-a22b-inst,vietnamese,0.06451612903225806,0.029239766081871343,DB mismatch
premature_final_or_incomplete_resolution,10,342,266,scenario_domain_model_language,l2_tools,telecom,qwen3-235b-a22b-inst,chinese,0.03759398496240601,0.029239766081871343,Premature/incomplete
premature_final_or_incomplete_resolution,10,342,239,scenario_domain_model_language,l2_tools,telecom,qwen3-235b-a22b-inst,filipino,0.04184100418410042,0.029239766081871343,Premature/incomplete
db_mismatch,10,342,208,scenario_domain_model_language,l2_tools,telecom,qwen3-235b-a22b-inst,tool_mix_3,0.04807692307692308,0.029239766081871343,DB mismatch
premature_final_or_incomplete_resolution,10,342,217,scenario_domain_model_language,l2_tools,telecom,qwen3-235b-a22b-inst,tool_mix_4,0.04608294930875576,0.029239766081871343,Premature/incomplete
db_mismatch,4,144,47,scenario_domain_model_language,l2_domain,airline,qwen3.6-35b-a3b,filipino,0.0851063829787234,0.027777777777777776,DB mismatch
wrong_read_arguments,4,145,41,scenario_domain_model_language,l2_domain,airline,qwen3.6-35b-a3b,vietnamese,0.0975609756097561,0.027586206896551724,Wrong read args
wrong_read_arguments,4,150,51,scenario_domain_model_language,l2_domain,airline,kimi-k2.5,chinese,0.0784313725490196,0.02666666666666667,Wrong read args
missing_required_read,4,150,77,scenario_domain_model_language,l2_domain,airline,qwen3-235b-a22b-inst,vietnamese,0.05194805194805195,0.02666666666666667,Missing read
wrong_read_arguments,4,150,68,scenario_domain_model_language,l2_domain,airline,qwen3.6-35b-a3b,thai,0.058823529411764705,0.02666666666666667,Wrong read args
wrong_read_arguments,4,150,56,scenario_domain_model_language,l2_interaction,airline,gpt-5-mini,indonesian,0.07142857142857142,0.02666666666666667,Wrong read args
wrong_read_arguments,4,150,54,scenario_domain_model_language,l2_interaction,airline,gpt-5-mini,vietnamese,0.07407407407407407,0.02666666666666667,Wrong read args
missing_required_read,4,150,38,scenario_domain_model_language,l2_interaction,airline,kimi-k2.5,filipino,0.10526315789473684,0.02666666666666667,Missing read
db_mismatch,4,150,39,scenario_domain_model_language,l2_interaction,airline,kimi-k2.5,indonesian,0.10256410256410256,0.02666666666666667,DB mismatch
premature_final_or_incomplete_resolution,4,150,40,scenario_domain_model_language,l2_interaction,airline,kimi-k2.5,vietnamese,0.1,0.02666666666666667,Premature/incomplete
premature_final_or_incomplete_resolution,4,150,76,scenario_domain_model_language,l2_interaction,airline,qwen3-235b-a22b-inst,indonesian,0.05263157894736842,0.02666666666666667,Premature/incomplete
premature_final_or_incomplete_resolution,4,150,77,scenario_domain_model_language,l2_interaction,airline,qwen3-235b-a22b-inst,thai,0.05194805194805195,0.02666666666666667,Premature/incomplete
premature_final_or_incomplete_resolution,4,150,32,scenario_domain_model_language,l2_interaction,airline,qwen3.6-35b-a3b,chinese,0.125,0.02666666666666667,Premature/incomplete
wrong_read_arguments,4,150,32,scenario_domain_model_language,l2_interaction,airline,qwen3.6-35b-a3b,chinese,0.125,0.02666666666666667,Wrong read args
db_mismatch,4,150,34,scenario_domain_model_language,l2_interaction,airline,qwen3.6-35b-a3b,indonesian,0.11764705882352941,0.02666666666666667,DB mismatch
wrong_read_arguments,4,150,32,scenario_domain_model_language,l2_interaction,airline,qwen3.6-35b-a3b,vietnamese,0.125,0.02666666666666667,Wrong read args
wrong_read_arguments,4,150,50,scenario_domain_model_language,l2_tools,airline,gpt-5-mini,filipino,0.08,0.02666666666666667,Wrong read args
wrong_read_arguments,4,150,54,scenario_domain_model_language,l2_tools,airline,gpt-5-mini,tool_mix_4,0.07407407407407407,0.02666666666666667,Wrong read args
missing_required_read,4,150,93,scenario_domain_model_language,l2_tools,airline,qwen3-235b-a22b-inst,thai,0.043010752688172046,0.02666666666666667,Missing read
premature_final_or_incomplete_resolution,4,150,93,scenario_domain_model_language,l2_tools,airline,qwen3-235b-a22b-inst,thai,0.043010752688172046,0.02666666666666667,Premature/incomplete
missing_required_read,4,150,84,scenario_domain_model_language,l2_tools,airline,qwen3-235b-a22b-inst,tool_mix_2,0.047619047619047616,0.02666666666666667,Missing read
missing_required_read,4,150,88,scenario_domain_model_language,l2_tools,airline,qwen3-235b-a22b-inst,tool_mix_5,0.045454545454545456,0.02666666666666667,Missing read
wrong_write_arguments_or_state,9,338,107,scenario_domain_model_language,l2_domain,telecom,gpt-5-mini,filipino,0.08411214953271028,0.026627218934911243,Wrong write args/state
db_mismatch,9,342,138,scenario_domain_model_language,l2_domain,retail,gpt-5-mini,chinese,0.06521739130434782,0.02631578947368421,DB mismatch
loop_or_recovery_failure,9,342,253,scenario_domain_model_language,l2_domain,retail,qwen3-235b-a22b-inst,filipino,0.03557312252964427,0.02631578947368421,Loop/recovery
missing_required_read,9,342,243,scenario_domain_model_language,l2_domain,retail,qwen3-235b-a22b-inst,vietnamese,0.037037037037037035,0.02631578947368421,Missing read
db_mismatch,9,342,211,scenario_domain_model_language,l2_domain,telecom,qwen3-235b-a22b-inst,vietnamese,0.04265402843601896,0.02631578947368421,DB mismatch
db_mismatch,9,342,111,scenario_domain_model_language,l2_interaction,retail,kimi-k2.5,filipino,0.08108108108108109,0.02631578947368421,DB mismatch
missing_required_read,9,342,146,scenario_domain_model_language,l2_interaction,retail,kimi-k2.5,thai,0.06164383561643835,0.02631578947368421,Missing read
db_mismatch,9,342,109,scenario_domain_model_language,l2_interaction,retail,qwen3.6-35b-a3b,filipino,0.08256880733944955,0.02631578947368421,DB mismatch
db_mismatch,9,342,135,scenario_domain_model_language,l2_interaction,telecom,gpt-5-mini,thai,0.06666666666666667,0.02631578947368421,DB mismatch
db_mismatch,9,342,264,scenario_domain_model_language,l2_interaction,telecom,qwen3-235b-a22b-inst,chinese,0.03409090909090909,0.02631578947368421,DB mismatch
premature_final_or_incomplete_resolution,9,342,228,scenario_domain_model_language,l2_interaction,telecom,qwen3-235b-a22b-inst,indonesian,0.039473684210526314,0.02631578947368421,Premature/incomplete
wrong_read_arguments,9,342,96,scenario_domain_model_language,l2_tools,retail,gpt-5-mini,chinese,0.09375,0.02631578947368421,Wrong read args
db_mismatch,9,342,111,scenario_domain_model_language,l2_tools,retail,gpt-5-mini,indonesian,0.08108108108108109,0.02631578947368421,DB mismatch
db_mismatch,9,342,114,scenario_domain_model_language,l2_tools,retail,gpt-5-mini,tool_mix_2,0.07894736842105263,0.02631578947368421,DB mismatch
db_mismatch,9,342,109,scenario_domain_model_language,l2_tools,retail,gpt-5-mini,vietnamese,0.08256880733944955,0.02631578947368421,DB mismatch
db_mismatch,9,342,147,scenario_domain_model_language,l2_tools,retail,qwen3-235b-a22b-inst,tool_mix_5,0.061224489795918366,0.02631578947368421,DB mismatch
db_mismatch,9,342,266,scenario_domain_model_language,l2_tools,telecom,qwen3-235b-a22b-inst,chinese,0.03383458646616541,0.02631578947368421,DB mismatch
db_mismatch,9,342,217,scenario_domain_model_language,l2_tools,telecom,qwen3-235b-a22b-inst,tool_mix_4,0.041474654377880185,0.02631578947368421,DB mismatch
db_mismatch,8,341,254,scenario_domain_model_language,l2_tools,telecom,qwen3-235b-a22b-inst,vietnamese,0.031496062992125984,0.02346041055718475,DB mismatch
premature_final_or_incomplete_resolution,8,342,251,scenario_domain_model_language,l2_domain,retail,qwen3-235b-a22b-inst,chinese,0.03187250996015936,0.023391812865497075,Premature/incomplete
premature_final_or_incomplete_resolution,8,342,253,scenario_domain_model_language,l2_domain,retail,qwen3-235b-a22b-inst,filipino,0.03162055335968379,0.023391812865497075,Premature/incomplete
premature_final_or_incomplete_resolution,8,342,259,scenario_domain_model_language,l2_domain,retail,qwen3-235b-a22b-inst,indonesian,0.03088803088803089,0.023391812865497075,Premature/incomplete
db_mismatch,8,342,223,scenario_domain_model_language,l2_domain,telecom,qwen3-235b-a22b-inst,chinese,0.03587443946188341,0.023391812865497075,DB mismatch
db_mismatch,8,342,229,scenario_domain_model_language,l2_domain,telecom,qwen3-235b-a22b-inst,filipino,0.034934497816593885,0.023391812865497075,DB mismatch
premature_final_or_incomplete_resolution,8,342,211,scenario_domain_model_language,l2_domain,telecom,qwen3-235b-a22b-inst,vietnamese,0.037914691943127965,0.023391812865497075,Premature/incomplete
db_mismatch,8,342,103,scenario_domain_model_language,l2_interaction,retail,gpt-5-mini,thai,0.07766990291262135,0.023391812865497075,DB mismatch
missing_required_read,8,342,103,scenario_domain_model_language,l2_interaction,retail,gpt-5-mini,thai,0.07766990291262135,0.023391812865497075,Missing read
db_mismatch,8,342,95,scenario_domain_model_language,l2_interaction,retail,kimi-k2.5,chinese,0.08421052631578947,0.023391812865497075,DB mismatch
db_mismatch,8,342,146,scenario_domain_model_language,l2_interaction,retail,qwen3-235b-a22b-inst,filipino,0.0547945205479452,0.023391812865497075,DB mismatch
missing_required_read,8,342,146,scenario_domain_model_language,l2_interaction,retail,qwen3-235b-a22b-inst,filipino,0.0547945205479452,0.023391812865497075,Missing read
db_mismatch,8,342,266,scenario_domain_model_language,l2_interaction,telecom,qwen3-235b-a22b-inst,thai,0.03007518796992481,0.023391812865497075,DB mismatch
wrong_write_arguments_or_state,8,342,101,scenario_domain_model_language,l2_tools,telecom,gpt-5-mini,chinese,0.07920792079207921,0.023391812865497075,Wrong write args/state
db_mismatch,8,342,239,scenario_domain_model_language,l2_tools,telecom,qwen3-235b-a22b-inst,filipino,0.03347280334728033,0.023391812865497075,DB mismatch
db_mismatch,8,342,225,scenario_domain_model_language,l2_tools,telecom,qwen3-235b-a22b-inst,tool_mix_5,0.035555555555555556,0.023391812865497075,DB mismatch
missing_required_read,3,145,41,scenario_domain_model_language,l2_domain,airline,qwen3.6-35b-a3b,vietnamese,0.07317073170731707,0.020689655172413793,Missing read
db_mismatch,7,341,149,scenario_domain_model_language,l2_domain,telecom,gpt-5-mini,vietnamese,0.04697986577181208,0.020527859237536656,DB mismatch
db_mismatch,7,342,120,scenario_domain_model_language,english,retail,gpt-5-mini,english,0.058333333333333334,0.02046783625730994,DB mismatch
premature_final_or_incomplete_resolution,7,342,194,scenario_domain_model_language,l2_domain,retail,kimi-k2.5,indonesian,0.03608247422680412,0.02046783625730994,Premature/incomplete
missing_required_read,7,342,259,scenario_domain_model_language,l2_domain,retail,qwen3-235b-a22b-inst,indonesian,0.02702702702702703,0.02046783625730994,Missing read
premature_final_or_incomplete_resolution,7,342,243,scenario_domain_model_language,l2_domain,retail,qwen3-235b-a22b-inst,vietnamese,0.02880658436213992,0.02046783625730994,Premature/incomplete
wrong_write_arguments_or_state,7,342,82,scenario_domain_model_language,l2_domain,telecom,gpt-5-mini,chinese,0.08536585365853659,0.02046783625730994,Wrong write args/state
db_mismatch,7,342,47,scenario_domain_model_language,l2_domain,telecom,kimi-k2.5,chinese,0.14893617021276595,0.02046783625730994,DB mismatch
db_mismatch,7,342,123,scenario_domain_model_language,l2_interaction,retail,kimi-k2.5,indonesian,0.056910569105691054,0.02046783625730994,DB mismatch
db_mismatch,7,342,152,scenario_domain_model_language,l2_interaction,retail,qwen3-235b-a22b-inst,vietnamese,0.046052631578947366,0.02046783625730994,DB mismatch
missing_required_read,7,342,103,scenario_domain_model_language,l2_interaction,retail,qwen3.6-35b-a3b,chinese,0.06796116504854369,0.02046783625730994,Missing read
db_mismatch,7,342,98,scenario_domain_model_language,l2_interaction,retail,qwen3.6-35b-a3b,indonesian,0.07142857142857142,0.02046783625730994,DB mismatch
premature_final_or_incomplete_resolution,7,342,10,scenario_domain_model_language,l2_interaction,telecom,qwen3.6-35b-a3b,filipino,0.7,0.02046783625730994,Premature/incomplete
premature_final_or_incomplete_resolution,7,342,121,scenario_domain_model_language,l2_tools,retail,gpt-5-mini,thai,0.05785123966942149,0.02046783625730994,Premature/incomplete
premature_final_or_incomplete_resolution,7,342,114,scenario_domain_model_language,l2_tools,retail,gpt-5-mini,tool_mix_3,0.06140350877192982,0.02046783625730994,Premature/incomplete
missing_required_read,7,342,104,scenario_domain_model_language,l2_tools,retail,gpt-5-mini,tool_mix_5,0.0673076923076923,0.02046783625730994,Missing read
premature_final_or_incomplete_resolution,7,342,150,scenario_domain_model_language,l2_tools,retail,qwen3-235b-a22b-inst,thai,0.04666666666666667,0.02046783625730994,Premature/incomplete
premature_final_or_incomplete_resolution,7,342,208,scenario_domain_model_language,l2_tools,telecom,qwen3-235b-a22b-inst,tool_mix_3,0.03365384615384615,0.02046783625730994,Premature/incomplete
wrong_read_arguments,3,150,68,scenario_domain_model_language,l2_domain,airline,kimi-k2.5,thai,0.04411764705882353,0.02,Wrong read args
db_mismatch,3,150,66,scenario_domain_model_language,l2_domain,airline,kimi-k2.5,vietnamese,0.045454545454545456,0.02,DB mismatch
loop_or_recovery_failure,3,150,75,scenario_domain_model_language,l2_domain,airline,qwen3-235b-a22b-inst,chinese,0.04,0.02,Loop/recovery
missing_required_read,3,150,81,scenario_domain_model_language,l2_domain,airline,qwen3-235b-a22b-inst,thai,0.037037037037037035,0.02,Missing read
db_mismatch,3,150,77,scenario_domain_model_language,l2_domain,airline,qwen3-235b-a22b-inst,vietnamese,0.03896103896103896,0.02,DB mismatch
wrong_write_action,3,150,67,scenario_domain_model_language,l2_domain,airline,qwen3.6-35b-a3b,chinese,0.04477611940298507,0.02,Wrong write action
db_mismatch,3,150,41,scenario_domain_model_language,l2_domain,airline,qwen3.6-35b-a3b,indonesian,0.07317073170731707,0.02,DB mismatch
wrong_read_arguments,3,150,57,scenario_domain_model_language,l2_interaction,airline,gpt-5-mini,filipino,0.05263157894736842,0.02,Wrong read args
wrong_read_arguments,3,150,61,scenario_domain_model_language,l2_interaction,airline,gpt-5-mini,thai,0.04918032786885246,0.02,Wrong read args
premature_final_or_incomplete_resolution,3,150,54,scenario_domain_model_language,l2_interaction,airline,gpt-5-mini,vietnamese,0.05555555555555555,0.02,Premature/incomplete
premature_final_or_incomplete_resolution,3,150,36,scenario_domain_model_language,l2_interaction,airline,kimi-k2.5,chinese,0.08333333333333333,0.02,Premature/incomplete
wrong_read_arguments,3,150,36,scenario_domain_model_language,l2_interaction,airline,kimi-k2.5,chinese,0.08333333333333333,0.02,Wrong read args
wrong_read_arguments,3,150,38,scenario_domain_model_language,l2_interaction,airline,kimi-k2.5,filipino,0.07894736842105263,0.02,Wrong read args
missing_required_read,3,150,39,scenario_domain_model_language,l2_interaction,airline,kimi-k2.5,indonesian,0.07692307692307693,0.02,Missing read
premature_final_or_incomplete_resolution,3,150,39,scenario_domain_model_language,l2_interaction,airline,kimi-k2.5,indonesian,0.07692307692307693,0.02,Premature/incomplete
missing_required_read,3,150,47,scenario_domain_model_language,l2_interaction,airline,kimi-k2.5,thai,0.06382978723404255,0.02,Missing read
premature_final_or_incomplete_resolution,3,150,47,scenario_domain_model_language,l2_interaction,airline,kimi-k2.5,thai,0.06382978723404255,0.02,Premature/incomplete
premature_final_or_incomplete_resolution,3,150,84,scenario_domain_model_language,l2_interaction,airline,qwen3-235b-a22b-inst,filipino,0.03571428571428571,0.02,Premature/incomplete
missing_required_read,3,150,78,scenario_domain_model_language,l2_interaction,airline,qwen3-235b-a22b-inst,vietnamese,0.038461538461538464,0.02,Missing read
premature_final_or_incomplete_resolution,3,150,34,scenario_domain_model_language,l2_interaction,airline,qwen3.6-35b-a3b,indonesian,0.08823529411764706,0.02,Premature/incomplete
wrong_read_arguments,3,150,34,scenario_domain_model_language,l2_interaction,airline,qwen3.6-35b-a3b,indonesian,0.08823529411764706,0.02,Wrong read args
wrong_read_arguments,3,150,47,scenario_domain_model_language,l2_tools,airline,gpt-5-mini,indonesian,0.06382978723404255,0.02,Wrong read args
wrong_read_arguments,3,150,52,scenario_domain_model_language,l2_tools,airline,gpt-5-mini,vietnamese,0.057692307692307696,0.02,Wrong read args
premature_final_or_incomplete_resolution,3,150,78,scenario_domain_model_language,l2_tools,airline,qwen3-235b-a22b-inst,chinese,0.038461538461538464,0.02,Premature/incomplete
premature_final_or_incomplete_resolution,3,150,90,scenario_domain_model_language,l2_tools,airline,qwen3-235b-a22b-inst,indonesian,0.03333333333333333,0.02,Premature/incomplete
premature_final_or_incomplete_resolution,3,150,84,scenario_domain_model_language,l2_tools,airline,qwen3-235b-a22b-inst,tool_mix_2,0.03571428571428571,0.02,Premature/incomplete
missing_required_read,3,150,88,scenario_domain_model_language,l2_tools,airline,qwen3-235b-a22b-inst,tool_mix_3,0.03409090909090909,0.02,Missing read
missing_required_read,3,150,88,scenario_domain_model_language,l2_tools,airline,qwen3-235b-a22b-inst,tool_mix_4,0.03409090909090909,0.02,Missing read
premature_final_or_incomplete_resolution,3,150,88,scenario_domain_model_language,l2_tools,airline,qwen3-235b-a22b-inst,tool_mix_5,0.03409090909090909,0.02,Premature/incomplete
wrong_write_arguments_or_state,6,336,112,scenario_domain_model_language,english,telecom,gpt-5-mini,english,0.05357142857142857,0.017857142857142856,Wrong write args/state
premature_final_or_incomplete_resolution,6,340,133,scenario_domain_model_language,l2_domain,retail,kimi-k2.5,chinese,0.045112781954887216,0.01764705882352941,Premature/incomplete
